pressure,prev_file,next_file,prev_n,next_n,width,height,mask_nonzero_px,diff_nonzero_px,diff_nonzero_ratio,diff_abs_mean,diff_abs_stddev,diff_abs_max,diff_signed_mean,diff_signed_stddev,diff_signed_min,diff_signed_max
0.073,pencil-highres-180x2020-dpi96-S200-P0.073-alignedN1-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.073-alignedN2-scale10-transparent.png,1,2,180,2020,112558,727,0.00645889,0.00002533,0.00031415,0.00392157,0.00002533,0.00031415,0,0.00392157
0.073,pencil-highres-180x2020-dpi96-S200-P0.073-alignedN2-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.073-alignedN3-scale10-transparent.png,2,3,180,2020,112558,10206,0.09067325,0.00036541,0.00117324,0.00784314,0.00036541,0.00117324,0,0.00784314
0.073,pencil-highres-180x2020-dpi96-S200-P0.073-alignedN3-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.073-alignedN4-scale10-transparent.png,3,4,180,2020,112558,29582,0.26281562,0.00116545,0.00206987,0.01176471,0.00116545,0.00206987,0,0.01176471
0.073,pencil-highres-180x2020-dpi96-S200-P0.073-alignedN4-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.073-alignedN5-scale10-transparent.png,4,5,180,2020,112558,43763,0.38880399,0.00187658,0.00260726,0.01568627,0.00187658,0.00260726,0,0.01568627
0.073,pencil-highres-180x2020-dpi96-S200-P0.073-alignedN5-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.073-alignedN6-scale10-transparent.png,5,6,180,2020,112558,49613,0.4407772,0.00221934,0.00283864,0.01568627,0.00221934,0.00283864,0,0.01568627
0.073,pencil-highres-180x2020-dpi96-S200-P0.073-alignedN6-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.073-alignedN7-scale10-transparent.png,6,7,180,2020,112558,51091,0.45390821,0.00222474,0.00276657,0.01568627,0.00189271,0.0030035,-0.00392157,0.01568627
0.073,pencil-highres-180x2020-dpi96-S200-P0.073-alignedN7-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.073-alignedN8-scale10-transparent.png,7,8,180,2020,112558,53912,0.47897084,0.00227288,0.00267275,0.01568627,0.00118119,0.00330369,-0.00784314,0.01568627
0.073,pencil-highres-180x2020-dpi96-S200-P0.073-alignedN8-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.073-alignedN9-scale10-transparent.png,8,9,180,2020,112558,55268,0.49101796,0.00233093,0.00267822,0.01568627,0.00041965,0.00352562,-0.01176471,0.01568627
0.073,pencil-highres-180x2020-dpi96-S200-P0.073-alignedN9-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.073-alignedN10-scale10-transparent.png,9,10,180,2020,112558,56239,0.49964463,0.00240308,0.00273178,0.01568627,0.0000246,0.00363825,-0.01568627,0.01568627
0.073,pencil-highres-180x2020-dpi96-S200-P0.073-alignedN10-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.073-alignedN11-scale10-transparent.png,10,11,180,2020,112558,56562,0.50251426,0.00240591,0.00271658,0.01568627,-0.00002505,0.00362871,-0.01568627,0.01568627
0.073,pencil-highres-180x2020-dpi96-S200-P0.073-alignedN11-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.073-alignedN12-scale10-transparent.png,11,12,180,2020,112558,56274,0.49995558,0.00239319,0.00271335,0.01568627,0.00003547,0.00361778,-0.01568627,0.01568627
# summary_group,0.073,first_abs_mean01=0,first_nonzero_ratio=0,peak_abs_mean01=0.00240591,peak_nonzero_ratio=0.50251426,steady_tail_abs_mean01=0.00238328,steady_tail_nonzero_ratio=0.49828311,first_vs_peak=0,first_vs_steady=0
# features,0.073,first_vs_peak_abs=0,first_vs_steady_abs=0,first_vs_peak_area=0,first_vs_steady_area=0
0.075,(virtual N0),pencil-highres-180x2020-dpi96-S200-P0.075-alignedN1-scale10-transparent.png,0,1,180,2020,112558,2,0.00001777,0.00000007,0.00001653,0.00392157,0.00000007,0.00001653,0,0.00392157
0.075,pencil-highres-180x2020-dpi96-S200-P0.075-alignedN1-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.075-alignedN2-scale10-transparent.png,1,2,180,2020,112558,1550,0.01377068,0.00005404,0.00045745,0.00784314,0.00005404,0.00045745,0,0.00784314
0.075,pencil-highres-180x2020-dpi96-S200-P0.075-alignedN2-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.075-alignedN3-scale10-transparent.png,2,3,180,2020,112558,16269,0.14453882,0.00059204,0.00147277,0.00784314,0.00059204,0.00147277,0,0.00784314
0.075,pencil-highres-180x2020-dpi96-S200-P0.075-alignedN3-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.075-alignedN4-scale10-transparent.png,3,4,180,2020,112558,38268,0.33998472,0.00155291,0.00233256,0.01176471,0.00155291,0.00233256,0,0.01176471
0.075,pencil-highres-180x2020-dpi96-S200-P0.075-alignedN4-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.075-alignedN5-scale10-transparent.png,4,5,180,2020,112558,52112,0.46297909,0.00229424,0.00278812,0.01568627,0.00229424,0.00278812,0,0.01568627
0.075,pencil-highres-180x2020-dpi96-S200-P0.075-alignedN5-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.075-alignedN6-scale10-transparent.png,5,6,180,2020,112558,56863,0.50518844,0.00259432,0.00296597,0.01960784,0.00259432,0.00296597,0,0.01960784
0.075,pencil-highres-180x2020-dpi96-S200-P0.075-alignedN6-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.075-alignedN7-scale10-transparent.png,6,7,180,2020,112558,58164,0.51674692,0.00261136,0.00292122,0.01568627,0.002318,0.00315905,-0.00392157,0.01568627
0.075,pencil-highres-180x2020-dpi96-S200-P0.075-alignedN7-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.075-alignedN8-scale10-transparent.png,7,8,180,2020,112558,59982,0.53289859,0.00260038,0.00280263,0.01568627,0.00159984,0.00347235,-0.00784314,0.01568627
0.075,pencil-highres-180x2020-dpi96-S200-P0.075-alignedN8-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.075-alignedN9-scale10-transparent.png,8,9,180,2020,112558,60458,0.53712753,0.00259241,0.0027592,0.01960784,0.0006488,0.00372999,-0.01176471,0.01960784
0.075,pencil-highres-180x2020-dpi96-S200-P0.075-alignedN9-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.075-alignedN10-scale10-transparent.png,9,10,180,2020,112558,61358,0.5451234,0.00265223,0.00279117,0.01568627,0.00004972,0.00385,-0.01568627,0.01568627
0.075,pencil-highres-180x2020-dpi96-S200-P0.075-alignedN10-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.075-alignedN11-scale10-transparent.png,10,11,180,2020,112558,61552,0.54684696,0.00266811,0.0028,0.01568627,-0.00002491,0.00386759,-0.01568627,0.01568627
0.075,pencil-highres-180x2020-dpi96-S200-P0.075-alignedN11-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.075-alignedN12-scale10-transparent.png,11,12,180,2020,112558,61433,0.54578973,0.00265536,0.0027967,0.01568627,0.00002589,0.0038564,-0.01568627,0.01568627
# summary_group,0.075,first_abs_mean01=0.00000007,first_nonzero_ratio=0.00001777,peak_abs_mean01=0.00266811,peak_nonzero_ratio=0.54684696,steady_tail_abs_mean01=0.00264203,steady_tail_nonzero_ratio=0.5437219,first_vs_peak=0.00002612,first_vs_steady=0.00002637
# features,0.075,first_vs_peak_abs=0.00002612,first_vs_steady_abs=0.00002637,first_vs_peak_area=0.00003249,first_vs_steady_area=0.00003268
0.077,(virtual N0),pencil-highres-180x2020-dpi96-S200-P0.077-alignedN1-scale10-transparent.png,0,1,180,2020,112558,10,0.00008884,0.00000035,0.00003696,0.00392157,0.00000035,0.00003696,0,0.00392157
0.077,pencil-highres-180x2020-dpi96-S200-P0.077-alignedN1-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.077-alignedN2-scale10-transparent.png,1,2,180,2020,112558,2943,0.02614652,0.00010264,0.00062673,0.00784314,0.00010264,0.00062673,0,0.00784314
0.077,pencil-highres-180x2020-dpi96-S200-P0.077-alignedN2-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.077-alignedN3-scale10-transparent.png,2,3,180,2020,112558,23633,0.20996286,0.00087498,0.00175226,0.00784314,0.00087498,0.00175226,0,0.00784314
0.077,pencil-highres-180x2020-dpi96-S200-P0.077-alignedN3-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.077-alignedN4-scale10-transparent.png,3,4,180,2020,112558,46601,0.41401766,0.00194005,0.00253134,0.01176471,0.00194005,0.00253134,0,0.01176471
0.077,pencil-highres-180x2020-dpi96-S200-P0.077-alignedN4-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.077-alignedN5-scale10-transparent.png,4,5,180,2020,112558,59041,0.52453846,0.00265373,0.00290879,0.01568627,0.00265373,0.00290879,0,0.01568627
0.077,pencil-highres-180x2020-dpi96-S200-P0.077-alignedN5-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.077-alignedN6-scale10-transparent.png,5,6,180,2020,112558,63295,0.56233231,0.00292381,0.0030341,0.01568627,0.00292381,0.0030341,0,0.01568627
0.077,pencil-highres-180x2020-dpi96-S200-P0.077-alignedN6-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.077-alignedN7-scale10-transparent.png,6,7,180,2020,112558,63861,0.56736083,0.00291597,0.0029959,0.01568627,0.00268616,0.00320356,-0.00392157,0.01568627
0.077,pencil-highres-180x2020-dpi96-S200-P0.077-alignedN7-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.077-alignedN8-scale10-transparent.png,7,8,180,2020,112558,64911,0.57668935,0.00288095,0.0028963,0.01568627,0.00199942,0.00356241,-0.00784314,0.01568627
0.077,pencil-highres-180x2020-dpi96-S200-P0.077-alignedN8-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.077-alignedN9-scale10-transparent.png,8,9,180,2020,112558,64392,0.5720784,0.00278257,0.00278932,0.01960784,0.00091756,0.00383159,-0.01176471,0.01960784
0.077,pencil-highres-180x2020-dpi96-S200-P0.077-alignedN9-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.077-alignedN10-scale10-transparent.png,9,10,180,2020,112558,64810,0.57579204,0.0028243,0.00282759,0.01568627,0.00011595,0.00399481,-0.01568627,0.01568627
0.077,pencil-highres-180x2020-dpi96-S200-P0.077-alignedN10-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.077-alignedN11-scale10-transparent.png,10,11,180,2020,112558,65221,0.57944349,0.00285246,0.00283686,0.01568627,-0.00000906,0.00402296,-0.01568627,0.01568627
0.077,pencil-highres-180x2020-dpi96-S200-P0.077-alignedN11-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.077-alignedN12-scale10-transparent.png,11,12,180,2020,112558,64851,0.57615629,0.00283298,0.00283521,0.01960784,0.00002024,0.00400796,-0.01960784,0.01568627
# summary_group,0.077,first_abs_mean01=0.00000035,first_nonzero_ratio=0.00008884,peak_abs_mean01=0.00292381,peak_nonzero_ratio=0.56233231,steady_tail_abs_mean01=0.00282308,steady_tail_nonzero_ratio=0.57586755,first_vs_peak=0.00011916,first_vs_steady=0.00012341
# features,0.077,first_vs_peak_abs=0.00011916,first_vs_steady_abs=0.00012341,first_vs_peak_area=0.00015799,first_vs_steady_area=0.00015428
0.079,(virtual N0),pencil-highres-180x2020-dpi96-S200-P0.079-alignedN1-scale10-transparent.png,0,1,180,2020,112558,36,0.00031984,0.00000125,0.00007012,0.00392157,0.00000125,0.00007012,0,0.00392157
0.079,pencil-highres-180x2020-dpi96-S200-P0.079-alignedN1-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.079-alignedN2-scale10-transparent.png,1,2,180,2020,112558,5147,0.04572754,0.00017992,0.0008233,0.00784314,0.00017992,0.0008233,0,0.00784314
0.079,pencil-highres-180x2020-dpi96-S200-P0.079-alignedN2-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.079-alignedN3-scale10-transparent.png,2,3,180,2020,112558,31489,0.27975799,0.00118869,0.00199172,0.00784314,0.00118869,0.00199172,0,0.00784314
0.079,pencil-highres-180x2020-dpi96-S200-P0.079-alignedN3-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.079-alignedN4-scale10-transparent.png,3,4,180,2020,112558,54120,0.48081878,0.00230476,0.00267088,0.01568627,0.00230476,0.00267088,0,0.01568627
0.079,pencil-highres-180x2020-dpi96-S200-P0.079-alignedN4-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.079-alignedN5-scale10-transparent.png,4,5,180,2020,112558,64842,0.57607633,0.00295576,0.00296956,0.01568627,0.00295576,0.00296956,0,0.01568627
0.079,pencil-highres-180x2020-dpi96-S200-P0.079-alignedN5-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.079-alignedN6-scale10-transparent.png,5,6,180,2020,112558,68392,0.60761563,0.0031941,0.0030706,0.01960784,0.0031941,0.0030706,0,0.01960784
0.079,pencil-highres-180x2020-dpi96-S200-P0.079-alignedN6-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.079-alignedN7-scale10-transparent.png,6,7,180,2020,112558,68798,0.61122266,0.00319002,0.0030427,0.01568627,0.00300251,0.00322788,-0.00392157,0.01568627
0.079,pencil-highres-180x2020-dpi96-S200-P0.079-alignedN7-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.079-alignedN8-scale10-transparent.png,7,8,180,2020,112558,68912,0.61223547,0.00312303,0.00296668,0.01568627,0.0023766,0.00359253,-0.00784314,0.01568627
0.079,pencil-highres-180x2020-dpi96-S200-P0.079-alignedN8-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.079-alignedN9-scale10-transparent.png,8,9,180,2020,112558,67525,0.59991293,0.00294659,0.0028203,0.01568627,0.00119698,0.0038992,-0.01176471,0.01568627
0.079,pencil-highres-180x2020-dpi96-S200-P0.079-alignedN9-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.079-alignedN10-scale10-transparent.png,9,10,180,2020,112558,67578,0.6003838,0.00294771,0.00282102,0.01568627,0.00022444,0.00407392,-0.01568627,0.01568627
0.079,pencil-highres-180x2020-dpi96-S200-P0.079-alignedN10-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.079-alignedN11-scale10-transparent.png,10,11,180,2020,112558,68020,0.60431067,0.00300122,0.00286638,0.01568627,0.00000648,0.00415011,-0.01568627,0.01568627
0.079,pencil-highres-180x2020-dpi96-S200-P0.079-alignedN11-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.079-alignedN12-scale10-transparent.png,11,12,180,2020,112558,67868,0.60296025,0.00298001,0.00284974,0.01568627,-0.00000449,0.00412328,-0.01568627,0.01568627
# summary_group,0.079,first_abs_mean01=0.00000125,first_nonzero_ratio=0.00031984,peak_abs_mean01=0.0031941,peak_nonzero_ratio=0.60761563,steady_tail_abs_mean01=0.00296888,steady_tail_nonzero_ratio=0.60189191,first_vs_peak=0.00039268,first_vs_steady=0.00042247
# features,0.079,first_vs_peak_abs=0.00039268,first_vs_steady_abs=0.00042247,first_vs_peak_area=0.00052638,first_vs_steady_area=0.00053138
0.081,(virtual N0),pencil-highres-180x2020-dpi96-S200-P0.081-alignedN1-scale10-transparent.png,0,1,180,2020,112558,84,0.00074628,0.00000293,0.00010709,0.00392157,0.00000293,0.00010709,0,0.00392157
0.081,pencil-highres-180x2020-dpi96-S200-P0.081-alignedN1-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.081-alignedN2-scale10-transparent.png,1,2,180,2020,112558,8311,0.07383749,0.00029116,0.00103422,0.00784314,0.00029116,0.00103422,0,0.00784314
0.081,pencil-highres-180x2020-dpi96-S200-P0.081-alignedN2-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.081-alignedN3-scale10-transparent.png,2,3,180,2020,112558,39345,0.34955312,0.00151406,0.00218381,0.01176471,0.00151406,0.00218381,0,0.01176471
0.081,pencil-highres-180x2020-dpi96-S200-P0.081-alignedN3-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.081-alignedN4-scale10-transparent.png,3,4,180,2020,112558,60607,0.53845129,0.00262578,0.00275666,0.01176471,0.00262578,0.00275666,0,0.01176471
0.081,pencil-highres-180x2020-dpi96-S200-P0.081-alignedN4-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.081-alignedN5-scale10-transparent.png,4,5,180,2020,112558,69791,0.62004478,0.0032079,0.00298737,0.01568627,0.0032079,0.00298737,0,0.01568627
0.081,pencil-highres-180x2020-dpi96-S200-P0.081-alignedN5-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.081-alignedN6-scale10-transparent.png,5,6,180,2020,112558,72385,0.64309067,0.00339879,0.003067,0.01568627,0.00339879,0.003067,0,0.01568627
0.081,pencil-highres-180x2020-dpi96-S200-P0.081-alignedN6-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.081-alignedN7-scale10-transparent.png,6,7,180,2020,112558,72867,0.64737291,0.00339861,0.00303942,0.01960784,0.00325235,0.00319544,-0.00392157,0.01960784
0.081,pencil-highres-180x2020-dpi96-S200-P0.081-alignedN7-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.081-alignedN8-scale10-transparent.png,7,8,180,2020,112558,72078,0.64036319,0.00329698,0.00298164,0.01568627,0.00268881,0.00353985,-0.00784314,0.01568627
0.081,pencil-highres-180x2020-dpi96-S200-P0.081-alignedN8-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.081-alignedN9-scale10-transparent.png,8,9,180,2020,112558,70164,0.62335862,0.00308857,0.00284076,0.01568627,0.00153301,0.00390628,-0.01176471,0.01568627
0.081,pencil-highres-180x2020-dpi96-S200-P0.081-alignedN9-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.081-alignedN10-scale10-transparent.png,9,10,180,2020,112558,69044,0.6134082,0.00301652,0.00282256,0.01568627,0.00033701,0.00411736,-0.01568627,0.01568627
0.081,pencil-highres-180x2020-dpi96-S200-P0.081-alignedN10-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.081-alignedN11-scale10-transparent.png,10,11,180,2020,112558,69666,0.61893424,0.00308718,0.00287577,0.01568627,0.00002463,0.00421902,-0.01568627,0.01568627
0.081,pencil-highres-180x2020-dpi96-S200-P0.081-alignedN11-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.081-alignedN12-scale10-transparent.png,11,12,180,2020,112558,69446,0.61697969,0.00306537,0.00286197,0.01568627,-0.00002352,0.00419366,-0.01568627,0.01568627
# summary_group,0.081,first_abs_mean01=0.00000293,first_nonzero_ratio=0.00074628,peak_abs_mean01=0.00339879,peak_nonzero_ratio=0.64309067,steady_tail_abs_mean01=0.00306441,steady_tail_nonzero_ratio=0.61817019,first_vs_peak=0.00086107,first_vs_steady=0.00095503
# features,0.081,first_vs_peak_abs=0.00086107,first_vs_steady_abs=0.00095503,first_vs_peak_area=0.00116046,first_vs_steady_area=0.00120724
0.083,(virtual N0),pencil-highres-180x2020-dpi96-S200-P0.083-alignedN1-scale10-transparent.png,0,1,180,2020,112558,192,0.00170579,0.00000669,0.00016183,0.00392157,0.00000669,0.00016183,0,0.00392157
0.083,pencil-highres-180x2020-dpi96-S200-P0.083-alignedN1-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.083-alignedN2-scale10-transparent.png,1,2,180,2020,112558,12439,0.11051191,0.0004376,0.00124805,0.00784314,0.0004376,0.00124805,0,0.00784314
0.083,pencil-highres-180x2020-dpi96-S200-P0.083-alignedN2-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.083-alignedN3-scale10-transparent.png,2,3,180,2020,112558,46603,0.41403543,0.00182696,0.00232906,0.01176471,0.00182696,0.00232906,0,0.01176471
0.083,pencil-highres-180x2020-dpi96-S200-P0.083-alignedN3-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.083-alignedN4-scale10-transparent.png,3,4,180,2020,112558,66344,0.58942057,0.00291576,0.00281011,0.01176471,0.00291576,0.00281011,0,0.01176471
0.083,pencil-highres-180x2020-dpi96-S200-P0.083-alignedN4-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.083-alignedN5-scale10-transparent.png,4,5,180,2020,112558,73542,0.65336982,0.00340196,0.00298919,0.01568627,0.00340196,0.00298919,0,0.01568627
0.083,pencil-highres-180x2020-dpi96-S200-P0.083-alignedN5-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.083-alignedN6-scale10-transparent.png,5,6,180,2020,112558,75522,0.67096075,0.00355644,0.00305261,0.01568627,0.00355644,0.00305261,0,0.01568627
0.083,pencil-highres-180x2020-dpi96-S200-P0.083-alignedN6-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.083-alignedN7-scale10-transparent.png,6,7,180,2020,112558,75733,0.67283534,0.0035425,0.0030301,0.01960784,0.00342997,0.00315692,-0.00392157,0.01960784
0.083,pencil-highres-180x2020-dpi96-S200-P0.083-alignedN7-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.083-alignedN8-scale10-transparent.png,7,8,180,2020,112558,74751,0.66411095,0.00345025,0.00298878,0.01960784,0.00296597,0.00346988,-0.00784314,0.01960784
0.083,pencil-highres-180x2020-dpi96-S200-P0.083-alignedN8-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.083-alignedN9-scale10-transparent.png,8,9,180,2020,112558,72236,0.64176691,0.00320605,0.00285782,0.01568627,0.0018548,0.00387371,-0.01176471,0.01568627
0.083,pencil-highres-180x2020-dpi96-S200-P0.083-alignedN9-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.083-alignedN10-scale10-transparent.png,9,10,180,2020,112558,69804,0.62016027,0.00305746,0.0028264,0.01568627,0.00049014,0.00413477,-0.01568627,0.01568627
0.083,pencil-highres-180x2020-dpi96-S200-P0.083-alignedN10-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.083-alignedN11-scale10-transparent.png,10,11,180,2020,112558,70249,0.62411379,0.00310244,0.00285677,0.01568627,0.00004679,0.00421711,-0.01568627,0.01568627
0.083,pencil-highres-180x2020-dpi96-S200-P0.083-alignedN11-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.083-alignedN12-scale10-transparent.png,11,12,180,2020,112558,70049,0.62233693,0.00309972,0.00286935,0.01568627,-0.0000401,0.00422372,-0.01568627,0.01568627
# summary_group,0.083,first_abs_mean01=0.00000669,first_nonzero_ratio=0.00170579,peak_abs_mean01=0.00355644,peak_nonzero_ratio=0.67096075,steady_tail_abs_mean01=0.00311642,steady_tail_nonzero_ratio=0.62709448,first_vs_peak=0.00188091,first_vs_steady=0.00214649
# features,0.083,first_vs_peak_abs=0.00188091,first_vs_steady_abs=0.00214649,first_vs_peak_area=0.00254231,first_vs_steady_area=0.00272014
0.085,(virtual N0),pencil-highres-180x2020-dpi96-S200-P0.085-alignedN1-scale10-transparent.png,0,1,180,2020,112558,405,0.00359814,0.00001411,0.00023481,0.00392157,0.00001411,0.00023481,0,0.00392157
0.085,pencil-highres-180x2020-dpi96-S200-P0.085-alignedN1-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.085-alignedN2-scale10-transparent.png,1,2,180,2020,112558,17318,0.15385846,0.00061281,0.00144972,0.00784314,0.00061281,0.00144972,0,0.00784314
0.085,pencil-highres-180x2020-dpi96-S200-P0.085-alignedN2-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.085-alignedN3-scale10-transparent.png,2,3,180,2020,112558,53415,0.47455534,0.00213108,0.00243878,0.01176471,0.00213108,0.00243878,0,0.01176471
0.085,pencil-highres-180x2020-dpi96-S200-P0.085-alignedN3-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.085-alignedN4-scale10-transparent.png,3,4,180,2020,112558,71042,0.63115905,0.00315522,0.00283327,0.01568627,0.00315522,0.00283327,0,0.01568627
0.085,pencil-highres-180x2020-dpi96-S200-P0.085-alignedN4-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.085-alignedN5-scale10-transparent.png,4,5,180,2020,112558,76221,0.67717088,0.00354021,0.00298397,0.01568627,0.00354021,0.00298397,0,0.01568627
0.085,pencil-highres-180x2020-dpi96-S200-P0.085-alignedN5-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.085-alignedN6-scale10-transparent.png,5,6,180,2020,112558,78056,0.69347359,0.00368176,0.00303037,0.01568627,0.00368176,0.00303037,0,0.01568627
0.085,pencil-highres-180x2020-dpi96-S200-P0.085-alignedN6-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.085-alignedN7-scale10-transparent.png,6,7,180,2020,112558,78124,0.69407772,0.00365187,0.00299993,0.01568627,0.00357041,0.00309643,-0.00392157,0.01568627
0.085,pencil-highres-180x2020-dpi96-S200-P0.085-alignedN7-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.085-alignedN8-scale10-transparent.png,7,8,180,2020,112558,77148,0.68540663,0.00355735,0.00295977,0.01568627,0.00318051,0.00336145,-0.00784314,0.01568627
0.085,pencil-highres-180x2020-dpi96-S200-P0.085-alignedN8-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.085-alignedN9-scale10-transparent.png,8,9,180,2020,112558,74001,0.65744772,0.00329664,0.00285635,0.01568627,0.00215331,0.00379339,-0.01176471,0.01568627
0.085,pencil-highres-180x2020-dpi96-S200-P0.085-alignedN9-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.085-alignedN10-scale10-transparent.png,9,10,180,2020,112558,70227,0.62391834,0.00306293,0.00280612,0.01568627,0.00067343,0.00409907,-0.01568627,0.01568627
0.085,pencil-highres-180x2020-dpi96-S200-P0.085-alignedN10-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.085-alignedN11-scale10-transparent.png,10,11,180,2020,112558,70704,0.62815615,0.00310975,0.00283578,0.01568627,0.00006121,0.00420814,-0.01568627,0.01568627
0.085,pencil-highres-180x2020-dpi96-S200-P0.085-alignedN11-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.085-alignedN12-scale10-transparent.png,11,12,180,2020,112558,70617,0.62738322,0.00311686,0.00285876,0.01568627,-0.00003927,0.00422916,-0.01568627,0.01568627
# summary_group,0.085,first_abs_mean01=0.00001411,first_nonzero_ratio=0.00359814,peak_abs_mean01=0.00368176,peak_nonzero_ratio=0.69347359,steady_tail_abs_mean01=0.00314654,steady_tail_nonzero_ratio=0.63422635,first_vs_peak=0.00383251,first_vs_steady=0.0044844
# features,0.085,first_vs_peak_abs=0.00383251,first_vs_steady_abs=0.0044844,first_vs_peak_area=0.00518858,first_vs_steady_area=0.00567328
0.087,(virtual N0),pencil-highres-180x2020-dpi96-S200-P0.087-alignedN1-scale10-transparent.png,0,1,180,2020,112558,745,0.00661881,0.00002596,0.00031799,0.00392157,0.00002596,0.00031799,0,0.00392157
0.087,pencil-highres-180x2020-dpi96-S200-P0.087-alignedN1-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.087-alignedN2-scale10-transparent.png,1,2,180,2020,112558,22872,0.2032019,0.00081565,0.00163726,0.00784314,0.00081565,0.00163726,0,0.00784314
