# source=InkDrawGen generated dot obs=1414_989 canvas=5 pressure=0.3 opacity=1
# size=200
# scale=80
# angle_step_deg=1
# angle_count=360
# paper_tile=NoiseTile-angle1-maxr8000-canvas5-papertile-seed1414_988-S200-P1.0-Op1-scale80-start22_22-size3482x3482.png
# obs_seed_px=1414,988
# obs_paper_tile_px=1414,989
# obs_actual_px=1414,989
# obs_window_px=9
# p_sweep_count=10
# zero_policy=keep_zero_as_missing, no_interpolation
# aggregate=median
r_px,r_norm,kernel01,valid_angle_count,mean01,min01,max01,stddev01
2047,25.5875,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2048,25.6,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2049,25.6125,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2050,25.625,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2051,25.6375,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2052,25.65,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2053,25.6625,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2054,25.675,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2055,25.6875,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2056,25.7,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2057,25.7125,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2058,25.725,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2059,25.7375,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2060,25.75,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2061,25.7625,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2062,25.775,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2063,25.7875,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2064,25.8,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2065,25.8125,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2066,25.825,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2067,25.8375,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2068,25.85,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2069,25.8625,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2070,25.875,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2071,25.8875,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2072,25.9,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2073,25.9125,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2074,25.925,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2075,25.9375,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2076,25.95,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2077,25.9625,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2078,25.975,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2079,25.9875,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2080,26,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2081,26.0125,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2082,26.025,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2083,26.0375,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2084,26.05,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2085,26.0625,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2086,26.075,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2087,26.0875,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2088,26.1,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2089,26.1125,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2090,26.125,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2091,26.1375,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2092,26.15,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2093,26.1625,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2094,26.175,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2095,26.1875,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2096,26.2,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2097,26.2125,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2098,26.225,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2099,26.2375,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2100,26.25,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2101,26.2625,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2102,26.275,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2103,26.2875,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2104,26.3,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2105,26.3125,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2106,26.325,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2107,26.3375,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2108,26.35,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2109,26.3625,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2110,26.375,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2111,26.3875,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2112,26.4,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2113,26.4125,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2114,26.425,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2115,26.4375,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2116,26.45,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2117,26.4625,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2118,26.475,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2119,26.4875,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2120,26.5,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2121,26.5125,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2122,26.525,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2123,26.5375,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2124,26.55,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2125,26.5625,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2126,26.575,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2127,26.5875,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2128,26.6,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2129,26.6125,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2130,26.625,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2131,26.6375,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2132,26.65,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2133,26.6625,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2134,26.675,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2135,26.6875,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2136,26.7,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2137,26.7125,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2138,26.725,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2139,26.7375,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2140,26.75,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2141,26.7625,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2142,26.775,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2143,26.7875,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2144,26.8,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2145,26.8125,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2146,26.825,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2147,26.8375,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2148,26.85,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2149,26.8625,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2150,26.875,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2151,26.8875,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2152,26.9,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2153,26.9125,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2154,26.925,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2155,26.9375,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2156,26.95,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2157,26.9625,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2158,26.975,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2159,26.9875,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2160,27,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2161,27.0125,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2162,27.025,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2163,27.0375,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2164,27.05,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2165,27.0625,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2166,27.075,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2167,27.0875,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2168,27.1,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2169,27.1125,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2170,27.125,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2171,27.1375,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2172,27.15,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2173,27.1625,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2174,27.175,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2175,27.1875,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2176,27.2,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2177,27.2125,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2178,27.225,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2179,27.2375,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2180,27.25,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2181,27.2625,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2182,27.275,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2183,27.2875,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2184,27.3,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2185,27.3125,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2186,27.325,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2187,27.3375,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2188,27.35,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2189,27.3625,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2190,27.375,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2191,27.3875,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2192,27.4,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2193,27.4125,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2194,27.425,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2195,27.4375,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2196,27.45,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2197,27.4625,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2198,27.475,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2199,27.4875,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2200,27.5,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2201,27.5125,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2202,27.525,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2203,27.5375,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2204,27.55,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2205,27.5625,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2206,27.575,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2207,27.5875,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2208,27.6,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2209,27.6125,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2210,27.625,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2211,27.6375,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2212,27.65,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2213,27.6625,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2214,27.675,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2215,27.6875,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2216,27.7,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2217,27.7125,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2218,27.725,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2219,27.7375,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2220,27.75,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2221,27.7625,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2222,27.775,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2223,27.7875,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2224,27.8,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2225,27.8125,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2226,27.825,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2227,27.8375,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2228,27.85,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2229,27.8625,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2230,27.875,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2231,27.8875,0.94444444,360,0.94444444,0.94444444,0.94444444,0
2232,27.9,0.88888889,360,0.91188272,0.88888889,0.94444444,0.02736273
2233,27.9125,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2234,27.925,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2235,27.9375,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2236,27.95,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2237,27.9625,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2238,27.975,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2239,27.9875,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2240,28,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2241,28.0125,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2242,28.025,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2243,28.0375,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2244,28.05,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2245,28.0625,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2246,28.075,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2247,28.0875,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2248,28.1,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2249,28.1125,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2250,28.125,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2251,28.1375,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2252,28.15,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2253,28.1625,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2254,28.175,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2255,28.1875,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2256,28.2,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2257,28.2125,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2258,28.225,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2259,28.2375,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2260,28.25,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2261,28.2625,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2262,28.275,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2263,28.2875,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2264,28.3,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2265,28.3125,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2266,28.325,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2267,28.3375,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2268,28.35,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2269,28.3625,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2270,28.375,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2271,28.3875,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2272,28.4,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2273,28.4125,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2274,28.425,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2275,28.4375,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2276,28.45,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2277,28.4625,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2278,28.475,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2279,28.4875,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2280,28.5,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2281,28.5125,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2282,28.525,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2283,28.5375,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2284,28.55,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2285,28.5625,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2286,28.575,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2287,28.5875,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2288,28.6,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2289,28.6125,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2290,28.625,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2291,28.6375,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2292,28.65,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2293,28.6625,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2294,28.675,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2295,28.6875,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2296,28.7,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2297,28.7125,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2298,28.725,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2299,28.7375,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2300,28.75,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2301,28.7625,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2302,28.775,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2303,28.7875,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2304,28.8,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2305,28.8125,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2306,28.825,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2307,28.8375,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2308,28.85,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2309,28.8625,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2310,28.875,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2311,28.8875,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2312,28.9,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2313,28.9125,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2314,28.925,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2315,28.9375,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2316,28.95,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2317,28.9625,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2318,28.975,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2319,28.9875,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2320,29,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2321,29.0125,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2322,29.025,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2323,29.0375,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2324,29.05,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2325,29.0625,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2326,29.075,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2327,29.0875,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2328,29.1,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2329,29.1125,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2330,29.125,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2331,29.1375,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2332,29.15,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2333,29.1625,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2334,29.175,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2335,29.1875,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2336,29.2,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2337,29.2125,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2338,29.225,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2339,29.2375,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2340,29.25,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2341,29.2625,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2342,29.275,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2343,29.2875,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2344,29.3,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2345,29.3125,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2346,29.325,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2347,29.3375,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2348,29.35,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2349,29.3625,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2350,29.375,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2351,29.3875,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2352,29.4,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2353,29.4125,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2354,29.425,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2355,29.4375,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2356,29.45,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2357,29.4625,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2358,29.475,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2359,29.4875,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2360,29.5,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2361,29.5125,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2362,29.525,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2363,29.5375,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2364,29.55,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2365,29.5625,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2366,29.575,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2367,29.5875,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2368,29.6,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2369,29.6125,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2370,29.625,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2371,29.6375,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2372,29.65,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2373,29.6625,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2374,29.675,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2375,29.6875,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2376,29.7,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2377,29.7125,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2378,29.725,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2379,29.7375,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2380,29.75,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2381,29.7625,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2382,29.775,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2383,29.7875,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2384,29.8,0.88888889,360,0.88888889,0.88888889,0.88888889,0
2385,29.8125,0.88888889,360,0.88888889,0.88888889,0.88888889,0
